frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,frame_signal_scores,neareast_neighbour_distances,selections
3.469000000000000000e+03,6.122342105393960310e+01,1.799210968343423644e+01,-3.915028323981047803e-03,1.065655984747423304e+02,1.308721723953550908e-01,0.000000000000000000e+00,2.315948731518580672e+01,1.000000000000000000e+00
3.469000000000000000e+03,2.458777130246921061e+01,2.091087857510903092e+01,-3.204450823573760151e-03,8.631668909163840908e+01,1.949969165184584075e-01,0.000000000000000000e+00,3.675173525910608419e+01,1.000000000000000000e+00
3.474000000000000000e+03,8.266068151615948523e+01,9.228222613349613468e+00,-2.796004172083058677e-03,7.467742493097063061e+01,2.454607364884551224e-01,0.000000000000000000e+00,1.290083211711998423e+01,1.000000000000000000e+00
3.473000000000000000e+03,8.647298287729014987e+01,2.155290628661424535e+01,-3.388597389300767974e-03,9.156420554196047590e+01,1.811799835483444143e-01,0.000000000000000000e+00,1.276178184292610851e+01,1.000000000000000000e+00
3.475000000000000000e+03,9.757689975642507818e+01,1.526274684923104630e+01,-3.641135832258946860e-03,9.876064512002099605e+01,1.515014737964415215e-01,0.000000000000000000e+00,1.276178184292610851e+01,1.000000000000000000e+00
3.476000000000000000e+03,1.912920461570764274e+01,1.042941463962167958e+01,-5.066095118266720695e-03,1.393668723653889572e+02,8.362860423358819961e-02,0.000000000000000000e+00,1.315184046049767908e+01,1.000000000000000000e+00
3.476000000000000000e+03,6.741886471019556737e+00,1.484815390333312024e+01,-4.109442340658623315e-03,1.121057004400495174e+02,2.765556121520426069e-01,0.000000000000000000e+00,1.315184046049767908e+01,1.000000000000000000e+00
3.482000000000000000e+03,7.777479422128644160e+01,2.436561462139254530e+01,-3.683988245494355766e-03,9.998178515323870386e+01,1.710296931485534300e-01,0.000000000000000000e+00,2.310929579438740333e+01,1.000000000000000000e+00
3.484000000000000000e+03,5.645040443377063610e+01,1.546000109381439991e+01,-3.483176676657838856e-03,9.425937590425616008e+01,1.617771889107232353e-01,0.000000000000000000e+00,2.310929579438740333e+01,1.000000000000000000e+00
3.490000000000000000e+03,1.070336545733798630e+02,1.439342203818507215e+01,-3.391380226630743514e-03,9.164350642172418304e+01,1.762386452642824564e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.498000000000000000e+03,1.103623134009096418e+02,8.801219013020007864e+00,-3.747982698825934583e-03,1.018053974767216232e+02,1.440366229613420090e-01,0.000000000000000000e+00,8.480135457515648056e+01,1.000000000000000000e+00
3.499000000000000000e+03,2.568481834494680172e+01,1.338287469942891228e+01,-3.942805587383855712e-03,1.073571508236862257e+02,1.415512299314511946e-01,0.000000000000000000e+00,8.480135457515648056e+01,1.000000000000000000e+00
3.502000000000000000e+03,1.189348077129440355e+02,6.282811422130291312e+00,-3.265576613629991506e-03,8.805855480383704048e+01,2.169013936931365460e-01,0.000000000000000000e+00,2.056708717694680644e+01,1.000000000000000000e+00
3.501000000000000000e+03,7.385177131398253891e+01,2.291262696261851417e+01,-3.389439014660405002e-03,9.158818884516391279e+01,2.214362231083968346e-01,0.000000000000000000e+00,3.074612253829802810e+01,1.000000000000000000e+00
3.505000000000000000e+03,1.045364143684785176e+02,2.096924543594660761e+01,-3.665868536633564052e-03,9.946543845979556409e+01,1.743943166691507285e-01,0.000000000000000000e+00,2.056708717694680644e+01,1.000000000000000000e+00
3.507000000000000000e+03,2.254494577143020706e+01,2.388567695978868599e+01,2.315466693827042659e-03,-6.098383085176870111e+01,3.528399523921080805e-01,0.000000000000000000e+00,5.534704625835513525e+01,1.000000000000000000e+00
3.509000000000000000e+03,7.786050024190990371e+01,2.575248255970977951e+01,-2.494636150608077387e-03,6.608951755378170390e+01,4.979895550111508307e-01,0.000000000000000000e+00,2.710136070145204101e+01,1.000000000000000000e+00
3.516000000000000000e+03,9.477606510447915866e+01,1.343698170630743149e+01,-3.907788752669553133e-03,1.063592966661782384e+02,2.684114232401612066e-01,0.000000000000000000e+00,6.719811414257985227e+00,1.000000000000000000e+00
3.516000000000000000e+03,8.936755691479098118e+01,1.742495169180980596e+01,-3.463195382564023071e-03,9.368998071058493338e+01,3.118555579689369361e-01,0.000000000000000000e+00,6.719811414257985227e+00,1.000000000000000000e+00
3.518000000000000000e+03,1.211455496792124791e+02,2.573467629449951133e+01,-3.882249000246847624e-03,1.056315053525244139e+02,1.882451325412710652e-01,0.000000000000000000e+00,2.909609954824782818e+01,1.000000000000000000e+00
3.521000000000000000e+03,9.923502661451205853e+00,1.625096736185229673e+01,-4.249429078767181893e-03,1.160948202379206577e+02,1.166929647296843786e-01,0.000000000000000000e+00,5.101880153867794832e+01,1.000000000000000000e+00
3.525000000000000000e+03,6.074314387820385264e+01,1.174739355391447226e+01,-3.554984279505712160e-03,9.630563495728145540e+01,1.561242716829351895e-01,0.000000000000000000e+00,2.779671958620138739e+01,1.000000000000000000e+00
3.525000000000000000e+03,8.694971695718315630e+01,2.101417008138231779e+01,-3.235749705077120390e-03,8.720859492174250249e+01,2.070874040422970852e-01,0.000000000000000000e+00,2.779671958620138739e+01,1.000000000000000000e+00
3.526000000000000000e+03,1.155629814633331733e+02,1.458034301269974442e+01,-3.287816095609608601e-03,8.869230025042706700e+01,1.890422173476591361e-01,0.000000000000000000e+00,2.932768378935876541e+01,1.000000000000000000e+00
3.527000000000000000e+03,8.684207335338994582e+00,1.685727618494009405e+01,2.756365939420427503e-03,-7.354787751238228566e+01,2.942744633364944296e-01,0.000000000000000000e+00,5.230911750810643213e+01,1.000000000000000000e+00
3.533000000000000000e+03,1.156478565352744425e+02,1.436257617909769024e+01,3.440291968368121202e-03,-9.303731557785741302e+01,2.196237276678925099e-01,0.000000000000000000e+00,8.790790693921543664e+01,1.000000000000000000e+00
3.535000000000000000e+03,2.781005626616018134e+01,1.787269673499783451e+01,-3.552971780806301379e-03,9.624828596470200637e+01,1.916274388045964283e-01,0.000000000000000000e+00,8.790790693921543664e+01,1.000000000000000000e+00
3.544000000000000000e+03,4.314199871035111045e+01,9.333217654529196494e+00,-3.569255455916361865e-03,9.671231228348993625e+01,1.902715686381072357e-01,0.000000000000000000e+00,1.302778870398737432e+01,1.000000000000000000e+00
3.541000000000000000e+03,1.120608436958572298e+02,9.803596375852476896e+00,-3.714773322405235962e-03,1.008590493958624847e+02,1.469937948978427000e-01,0.000000000000000000e+00,3.687696014426143876e+01,1.000000000000000000e+00
3.541000000000000000e+03,4.159544003101499499e+01,2.226888287774486130e+01,-3.493084143015602865e-03,9.454170314988316193e+01,1.548060334322678422e-01,0.000000000000000000e+00,1.302778870398737432e+01,1.000000000000000000e+00
3.546000000000000000e+03,7.523835427400982212e+01,7.799984073189395239e+00,-3.188379706931386993e-03,8.585871992657170892e+01,1.998888494354500445e-01,0.000000000000000000e+00,3.213295575703787677e+01,1.000000000000000000e+00
3.546000000000000000e+03,2.885665481585796144e+01,1.648582924260394478e+01,-3.296208383848342992e-03,8.893145035575071233e+01,2.597645669047979888e-01,0.000000000000000000e+00,1.399000922461525676e+01,1.000000000000000000e+00
3.550000000000000000e+03,2.308842854369045483e+01,1.298127544080921858e+01,-3.792904848370627809e-03,1.030855175690456207e+02,1.585220604407647782e-01,0.000000000000000000e+00,3.026986427363094023e+01,1.000000000000000000e+00
3.551000000000000000e+03,8.671485077027526245e+01,1.560165513653903169e+01,-4.256202658452000985e-03,1.162878429569886265e+02,1.114223659558456481e-01,0.000000000000000000e+00,1.523603744782062286e+01,1.000000000000000000e+00
3.551000000000000000e+03,1.082982844120488153e+02,1.741559413531376777e+01,-4.043469219392631722e-03,1.102257031794130739e+02,1.706686261221765921e-01,0.000000000000000000e+00,2.165952405894732991e+01,1.000000000000000000e+00
3.552000000000000000e+03,5.205313657337446642e+01,2.177390712303026277e+01,-4.022397634600401346e-03,1.096252386125337352e+02,2.332585694753467331e-01,0.000000000000000000e+00,5.908898264891565333e+00,1.000000000000000000e+00
3.553000000000000000e+03,7.161455060720408028e+01,1.763088457071959780e+01,-2.980995003343288926e-03,7.994899991997101552e+01,2.424242929020191673e-01,0.000000000000000000e+00,1.120636373652570583e+01,1.000000000000000000e+00
3.555000000000000000e+03,6.576881236821918719e+01,2.719173874995422224e+01,-3.691133725941258582e-03,1.001854057097369690e+02,1.731932435765419775e-01,0.000000000000000000e+00,1.120636373652570583e+01,1.000000000000000000e+00
3.557000000000000000e+03,4.616554727254385426e+01,2.127253806775914313e+01,-3.584227081979758645e-03,9.713894991175943971e+01,1.555515650109982051e-01,0.000000000000000000e+00,5.908898264891565333e+00,1.000000000000000000e+00
3.559000000000000000e+03,8.696532341097258723e+01,1.580992297496032783e+01,-2.654728630304462132e-03,7.065157885241616498e+01,2.585296382520775316e-01,0.000000000000000000e+00,1.249152553817338251e+01,1.000000000000000000e+00
3.563000000000000000e+03,9.795420052430026203e+01,2.174985479771898866e+01,-3.897976265930617416e-03,1.060796759989241593e+02,1.679654212228890442e-01,0.000000000000000000e+00,1.249152553817338251e+01,1.000000000000000000e+00
3.566000000000000000e+03,1.133574982002802614e+02,2.514672098585774052e+01,-3.130876949479886092e-03,8.422009764505187945e+01,2.439474669107954963e-01,0.000000000000000000e+00,1.518187811933695386e+01,1.000000000000000000e+00
3.568000000000000000e+03,1.169615608889369867e+02,1.039883451468382525e+01,-3.317939102558981057e-03,8.955069787449318142e+01,2.088544090067079306e-01,0.000000000000000000e+00,1.518187811933695386e+01,1.000000000000000000e+00
3.568000000000000000e+03,5.901851923434794855e+01,2.631776438639341009e+01,-3.745846373258920024e-03,1.017445198626760146e+02,1.678748143088318878e-01,0.000000000000000000e+00,2.899974538211673192e+01,1.000000000000000000e+00
3.569000000000000000e+03,8.275676199203130068e+01,9.660001541254366941e+00,-4.048888227062718073e-03,1.103801254559346745e+02,1.525571001440924057e-01,0.000000000000000000e+00,1.484715625158004038e+01,1.000000000000000000e+00
3.569000000000000000e+03,9.722673978243844317e+01,6.334675767144963388e+00,-3.801642638331438531e-03,1.033345132338726700e+02,1.853619506276317219e-01,0.000000000000000000e+00,1.484715625158004038e+01,1.000000000000000000e+00
3.575000000000000000e+03,1.198412677190051490e+01,1.378238535361388273e+01,-2.661515664314894475e-03,7.084498497149327534e+01,2.534359644890453733e-01,0.000000000000000000e+00,4.464892449254638507e+01,1.000000000000000000e+00
3.576000000000000000e+03,5.662475562491670900e+01,1.464303275433416651e+01,-3.334708039840381458e-03,9.002855242416215731e+01,1.910058451917804323e-01,0.000000000000000000e+00,3.968726707518552388e+01,1.000000000000000000e+00
3.580000000000000000e+03,1.172446483811424542e+02,1.317169830683493537e+01,-3.546307968224383326e-03,9.605839121424916982e+01,1.557987441917209059e-01,0.000000000000000000e+00,2.365917690750631053e+01,1.000000000000000000e+00
3.580000000000000000e+03,9.551869526084399808e+01,2.253864086859294247e+01,-3.180033190767164730e-03,8.562087416115262783e+01,2.207598025374565287e-01,0.000000000000000000e+00,2.365917690750631053e+01,1.000000000000000000e+00
3.587000000000000000e+03,4.019136671549028961e+01,2.265924771164106133e+01,-3.254660014796999061e-03,8.774747090318685139e+01,2.207067481756972427e-01,0.000000000000000000e+00,4.287971040778818299e+00,1.000000000000000000e+00
3.590000000000000000e+03,1.050767313658582225e+02,2.547631763700471197e+01,-3.388385695743741967e-03,9.155817303509000737e+01,2.239463863154494971e-01,0.000000000000000000e+00,4.824312292716433603e+01,1.000000000000000000e+00
3.592000000000000000e+03,3.797862356840106912e+01,1.898631109204530887e+01,-3.425755834032876562e-03,9.262308790140228609e+01,2.088197849382357196e-01,0.000000000000000000e+00,4.287971040778818299e+00,1.000000000000000000e+00
3.592000000000000000e+03,5.717882740225610405e+01,1.971526689438511326e+01,-3.603540521338285171e-03,9.768931364157458574e+01,1.774941801343923320e-01,0.000000000000000000e+00,8.379307804670972359e+00,1.000000000000000000e+00
3.592000000000000000e+03,4.961510262176940955e+01,1.610931809684633365e+01,-3.607185542243430878e-03,9.779318365992656936e+01,1.860788109807819390e-01,0.000000000000000000e+00,8.379307804670972359e+00,1.000000000000000000e+00
3.595000000000000000e+03,1.498296418788755524e+01,2.419903998897211039e+01,-2.951999481749847769e-03,7.912273158340688894e+01,2.169592687314807478e-01,0.000000000000000000e+00,2.357907743948975821e+01,1.000000000000000000e+00
3.597000000000000000e+03,9.140278898495618876e+01,1.062758215042469345e+01,-3.282307653868414641e-03,8.853532942374650361e+01,1.976419596642802201e-01,0.000000000000000000e+00,3.540996414033403283e+01,1.000000000000000000e+00
3.601000000000000000e+03,8.550883147384780614e+01,6.039513286268841874e+00,-4.105888048157335136e-03,1.120044158556961094e+02,1.676367119250788962e-01,0.000000000000000000e+00,2.026963975536758156e+01,1.000000000000000000e+00
3.600000000000000000e+03,1.138288263353491772e+02,8.642882505192835296e+00,-3.394105153123154472e-03,9.172115705038723377e+01,1.936160939504784073e-01,0.000000000000000000e+00,2.843940295163569232e+01,1.000000000000000000e+00
3.601000000000000000e+03,2.748561907892771927e+01,1.580035454170505815e+01,-3.430332476270826943e-03,9.275350578530942869e+01,2.031668679128172394e-01,0.000000000000000000e+00,9.583185546036427027e+00,1.000000000000000000e+00
3.602000000000000000e+03,2.403056747032675844e+01,2.473903809084502115e+01,-3.430609167271605683e-03,9.276139048613190141e+01,1.940859972100426045e-01,0.000000000000000000e+00,9.583185546036427027e+00,1.000000000000000000e+00
3.604000000000000000e+03,5.300782818604801605e+01,2.181838247097142869e+01,-3.495335400497913501e-03,9.460585591116706894e+01,2.438973975844340725e-01,0.000000000000000000e+00,2.140463805667765484e+01,1.000000000000000000e+00
3.606000000000000000e+03,1.042182921029757665e+02,1.383787072738993551e+01,-3.971151088448113438e-03,1.081648959072834941e+02,1.435250510612388064e-01,0.000000000000000000e+00,2.026963975536758156e+01,1.000000000000000000e+00
3.608000000000000000e+03,7.440669763765072275e+01,2.231528943473614035e+01,-3.193769938102032201e-03,8.601232217610228759e+01,2.018742870354252039e-01,0.000000000000000000e+00,2.140463805667765484e+01,1.000000000000000000e+00
3.609000000000000000e+03,2.739576012548301520e+01,1.251388678320327585e+01,-3.342298640397564462e-03,9.024485730682117435e+01,1.580501493065930019e-01,0.000000000000000000e+00,2.724980128996741868e+01,1.000000000000000000e+00
3.614000000000000000e+03,9.032278888625312163e+01,1.445499407423902660e+01,-3.693430758590700389e-03,1.002508628990539989e+02,1.712855319924369013e-01,0.000000000000000000e+00,2.383947709744048282e+01,1.000000000000000000e+00
3.616000000000000000e+03,1.129947402620550321e+02,7.085917531505656619e+00,-2.363506735805480374e-03,6.235279969221794971e+01,3.894952875999246888e-01,0.000000000000000000e+00,2.383947709744048282e+01,1.000000000000000000e+00
3.617000000000000000e+03,5.608643631221025316e+01,2.417057712350144172e+01,-4.068944772750771044e-03,1.109516650500573292e+02,1.522962132284588765e-01,0.000000000000000000e+00,7.803271346769115269e+00,1.000000000000000000e+00
3.621000000000000000e+03,6.382061416205765170e+01,2.313446096291047738e+01,-3.405547764723814742e-03,9.204723042771063035e+01,2.370988932979524177e-01,0.000000000000000000e+00,7.803271346769115269e+00,1.000000000000000000e+00
3.621000000000000000e+03,1.621640939131608761e+01,2.403484590955515188e+01,-3.334648326461888725e-03,9.002685080711212606e+01,2.217374683053217055e-01,0.000000000000000000e+00,1.343944310611197679e+01,1.000000000000000000e+00
3.623000000000000000e+03,1.163034586917723523e+01,1.140208483474145496e+01,-3.036713882428353391e-03,8.153678806816724034e+01,2.528983729816026704e-01,0.000000000000000000e+00,1.343944310611197679e+01,1.000000000000000000e+00
3.623000000000000000e+03,7.882970989180181220e+01,1.621159351298993556e+01,-3.160965807849216731e-03,8.507752215710357291e+01,2.534571499233888581e-01,0.000000000000000000e+00,9.721718443704961743e+00,1.000000000000000000e+00
3.625000000000000000e+03,8.674441443301120103e+01,2.185688017745903977e+01,-3.683732537701266217e-03,9.997449839855275400e+01,1.622346572724080449e-01,0.000000000000000000e+00,9.721718443704961743e+00,1.000000000000000000e+00
3.624000000000000000e+03,8.651836822927987214e+01,9.204868888919468972e+00,-1.957864242686102249e-03,5.079344398449759979e+01,3.794678621256241113e-01,0.000000000000000000e+00,8.600780597663424842e+00,1.000000000000000000e+00
3.631000000000000000e+03,1.099047387848103767e+02,1.070726418893769250e+01,3.525354702279464257e-03,-9.546129831001907462e+01,2.341178532420163938e-01,0.000000000000000000e+00,1.190862941469218406e+01,1.000000000000000000e+00
3.629000000000000000e+03,9.804680994400779070e+01,1.180497915327684666e+01,-3.347765008473626690e-03,9.040062918499552325e+01,1.919699451829762760e-01,0.000000000000000000e+00,1.131240153187126296e+01,1.000000000000000000e+00
3.629000000000000000e+03,7.953628424430365840e+01,1.422721197913963920e+01,-2.381075531480427668e-03,6.285344733640647519e+01,3.507939503462750297e-01,0.000000000000000000e+00,8.600780597663424842e+00,1.000000000000000000e+00
3.634000000000000000e+03,8.961669543323434084e+01,1.934842649209549847e+01,-3.276041359307452216e-03,8.835676251069332920e+01,1.734436153555231064e-01,0.000000000000000000e+00,1.130670278311182209e+01,1.000000000000000000e+00
3.637000000000000000e+03,6.881283153618110759e+01,1.810998015608952727e+01,-5.020650417352668683e-03,1.380718614338249211e+02,1.145961482111866880e-01,0.000000000000000000e+00,9.832142827516557659e+00,1.000000000000000000e+00
3.638000000000000000e+03,7.756329736765528082e+01,2.259332492455071417e+01,-4.306071605045013080e-03,1.177089290172902309e+02,2.826635158132992931e-01,0.000000000000000000e+00,9.832142827516557659e+00,1.000000000000000000e+00
3.638000000000000000e+03,1.112152519184460999e+02,2.305989381868890220e+01,-3.639595917605917708e-03,9.871676307724729327e+01,1.717283738241626168e-01,0.000000000000000000e+00,2.191512336176215214e+01,1.000000000000000000e+00
3.639000000000000000e+03,5.579040787026267623e+01,7.919687070231797854e+00,-2.941187028468926490e-03,7.881461545734192953e+01,2.189720607912228889e-01,0.000000000000000000e+00,9.897889883340829087e+00,1.000000000000000000e+00
3.639000000000000000e+03,3.849408942764707575e+01,1.689795097161115933e+01,-3.850363961988570709e-03,1.047228961578924640e+02,1.524108256268313921e-01,0.000000000000000000e+00,1.948773599860117756e+01,1.000000000000000000e+00
3.643000000000000000e+03,6.238908284925159364e+01,1.529706551141307891e+01,-3.703799557182621029e-03,1.005463364582070938e+02,1.564125951019031957e-01,0.000000000000000000e+00,9.897889883340829087e+00,1.000000000000000000e+00
3.646000000000000000e+03,8.367258543731756504e+01,2.177669970621712991e+01,-3.589039053021164747e-03,9.727607382226280208e+01,1.891840804854804103e-01,0.000000000000000000e+00,1.702880956225682141e+01,1.000000000000000000e+00
3.648000000000000000e+03,9.974077995080067183e+01,2.741527046346410401e+01,-3.020512953076369064e-03,8.107511970661292366e+01,2.378853951270657463e-01,0.000000000000000000e+00,1.702880956225682141e+01,1.000000000000000000e+00
3.651000000000000000e+03,4.676947677604810139e+01,1.289624103628150742e+01,-2.894479595226803325e-03,7.748362118480299898e+01,2.416041907030322955e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.659000000000000000e+03,9.162279209683880765e+01,2.361386988491183558e+01,-3.730299769146949978e-03,1.013014974229029690e+02,1.687435438960733780e-01,0.000000000000000000e+00,1.939371880724623054e+01,1.000000000000000000e+00
3.662000000000000000e+03,6.019089035618223704e+01,5.645117578416045667e+00,-3.736966190705103170e-03,1.014914665198181325e+02,1.602678905887684468e-01,0.000000000000000000e+00,2.851257070975718122e+01,1.000000000000000000e+00
3.664000000000000000e+03,1.110160372919011138e+02,2.374940577952627407e+01,-2.922520668473492771e-03,7.828269116781223147e+01,2.382920912833458305e-01,0.000000000000000000e+00,1.028438458814976997e+01,1.000000000000000000e+00
3.665000000000000000e+03,3.281464197393982829e+01,1.361429024517845043e+01,-3.334447182343546010e-03,9.002111892139532756e+01,2.078551939071868748e-01,0.000000000000000000e+00,1.084134029110243880e+01,1.000000000000000000e+00
3.668000000000000000e+03,2.374588773671341002e+01,1.955502722742812693e+01,-4.011697880466597033e-03,1.093203340078245986e+02,1.381592962946245340e-01,0.000000000000000000e+00,1.084134029110243880e+01,1.000000000000000000e+00
3.668000000000000000e+03,1.012494766931116317e+02,2.697165040511653800e+01,-2.855455964239997108e-03,7.637158770893498172e+01,2.690810478686392893e-01,0.000000000000000000e+00,1.028438458814976997e+01,1.000000000000000000e+00
3.670000000000000000e+03,1.113006416627598441e+02,1.590959504177816619e+01,-3.300838121958712609e-03,8.906338128152678735e+01,1.818559579317146069e-01,0.000000000000000000e+00,1.494640378514666601e+01,1.000000000000000000e+00
3.671000000000000000e+03,7.532437643644242087e+01,1.273736312241192081e+01,-3.692889841392008564e-03,1.002354486995700569e+02,3.032989650579042129e-01,0.000000000000000000e+00,5.931513680891194795e+00,1.000000000000000000e+00
3.672000000000000000e+03,6.950820425440531380e+01,1.157332029867340850e+01,-3.416191218325482538e-03,9.235053066924643872e+01,3.019213379933831654e-01,0.000000000000000000e+00,5.931513680891194795e+00,1.000000000000000000e+00
3.672000000000000000e+03,5.372107255791854641e+01,1.247049342554613993e+01,-3.418223952893108351e-03,9.240845631146866879e+01,1.852612929044648027e-01,0.000000000000000000e+00,1.581260404935884445e+01,1.000000000000000000e+00
3.675000000000000000e+03,1.609457135992221311e+01,1.172106161015559778e+01,-3.238612222813619639e-03,8.729016640721829390e+01,1.823848289021020586e-01,0.000000000000000000e+00,3.763396392155281944e+01,1.000000000000000000e+00
3.675000000000000000e+03,9.238831147578139280e+01,2.725255466120829695e+01,-2.840706508154203312e-03,7.595128112793554465e+01,2.619431435481270887e-01,0.000000000000000000e+00,1.612032633625678457e+01,1.000000000000000000e+00
3.679000000000000000e+03,1.055083882811533726e+02,1.788620500893958365e+01,-3.567934629878906881e-03,9.667467348022366025e+01,1.652518533832975089e-01,0.000000000000000000e+00,1.612032633625678457e+01,1.000000000000000000e+00
3.682000000000000000e+03,6.587555828191270280e+01,6.266696369254306731e+00,-3.466346377923174883e-03,9.377977277331908113e+01,1.668089433179900105e-01,0.000000000000000000e+00,1.303829995994026447e+01,1.000000000000000000e+00
3.683000000000000000e+03,2.822374954838530314e+01,1.543792039137514394e+01,-3.739413985714973212e-03,1.015612198955088417e+02,1.932001640641359819e-01,0.000000000000000000e+00,1.249149421927027959e+01,1.000000000000000000e+00
3.681000000000000000e+03,7.209695551265102154e+01,1.772494590147954341e+01,-2.898346752641481252e-03,7.759382129670511574e+01,2.346895175057898131e-01,0.000000000000000000e+00,1.303829995994026447e+01,1.000000000000000000e+00
3.683000000000000000e+03,6.083366683300654110e+00,1.584662521986069805e+01,-3.141247326096690239e-03,8.451561617225260648e+01,2.606854006739294238e-01,0.000000000000000000e+00,1.247287100972206453e+01,1.000000000000000000e+00
3.687000000000000000e+03,1.724943040275302764e+01,2.140464035462728987e+01,-3.657859263738482292e-03,9.923720291760051282e+01,1.646415379859839101e-01,0.000000000000000000e+00,1.206248493512075193e+01,1.000000000000000000e+00
3.691000000000000000e+03,6.556266313513864574e+00,2.698673535297881187e+01,-4.766678364178161473e-03,1.308345691080423023e+02,1.418550201706696434e-01,0.000000000000000000e+00,1.206248493512075193e+01,1.000000000000000000e+00
3.695000000000000000e+03,1.018278678756431646e+02,8.616621085774625044e+00,-3.034879384268033501e-03,8.148451145232942849e+01,1.890176674320694916e-01,0.000000000000000000e+00,4.743217783374217333e+01,1.000000000000000000e+00
3.696000000000000000e+03,5.439799820561136556e+01,9.084549643933195640e+00,-3.018286323747734149e-03,8.101166875934897860e+01,2.151314008478520945e-01,0.000000000000000000e+00,4.743217783374217333e+01,1.000000000000000000e+00
3.700000000000000000e+03,1.279091050588973388e+01,1.858153967507906046e+01,-3.463667645287181896e-03,9.370343850383166284e+01,1.787301886948934326e-01,0.000000000000000000e+00,3.462365727927073067e+01,1.000000000000000000e+00
3.703000000000000000e+03,4.740283995760399449e+01,1.948264068048962372e+01,-3.987886157984388974e-03,1.086417853477256159e+02,1.567505219464445654e-01,0.000000000000000000e+00,2.994372844923491428e+01,1.000000000000000000e+00
3.704000000000000000e+03,7.714305058659421377e+01,1.599742258332303102e+01,-2.316041661517548658e-03,6.100021536810449163e+01,3.468684297345838718e-01,0.000000000000000000e+00,9.323885847962193552e+00,1.000000000000000000e+00
3.709000000000000000e+03,6.872476623176196142e+01,1.138013812809956526e+01,-3.188407925770500497e-03,8.585952406224414801e+01,2.010373496784509939e-01,0.000000000000000000e+00,9.601397149335181069e+00,1.000000000000000000e+00
3.711000000000000000e+03,2.548518500580198065e+01,7.420042051836068353e+00,-3.271377321533507944e-03,8.822385416756419829e+01,2.004430897884664775e-01,0.000000000000000000e+00,1.781102088956458473e+01,1.000000000000000000e+00
3.711000000000000000e+03,5.457231515083678630e+01,1.275757766394350057e+01,-3.654522269141181456e-03,9.914211054389895139e+01,1.842713969277984809e-01,0.000000000000000000e+00,1.421932527488158016e+01,1.000000000000000000e+00
3.710000000000000000e+03,3.519214575344011564e+01,2.235347361234212826e+01,-3.288293748058081049e-03,8.870591163150821501e+01,1.830005375847421067e-01,0.000000000000000000e+00,1.781102088956458473e+01,1.000000000000000000e+00
3.713000000000000000e+03,5.786612107641713187e+00,5.728771830959974665e+00,-2.006405140177996982e-03,5.217668541013313899e+01,3.966422187150413503e-01,0.000000000000000000e+00,1.977104370497815822e+01,1.000000000000000000e+00
3.717000000000000000e+03,8.234062175396090311e+01,7.924171297938594094e+00,-3.728537092921478755e-03,1.012512674745287740e+02,1.665315234883585349e-01,0.000000000000000000e+00,2.006986594804741486e+01,1.000000000000000000e+00
3.717000000000000000e+03,1.023084834881979930e+02,9.945066380564941966e+00,-3.212745268923053888e-03,8.655305102564939546e+01,2.063373346169870004e-01,0.000000000000000000e+00,2.006986594804741486e+01,1.000000000000000000e+00
3.720000000000000000e+03,4.556851650761283423e+01,9.547818992185492348e+00,-3.422035492820365166e-03,9.251707152452124205e+01,1.471634759710030993e-01,0.000000000000000000e+00,3.680793333078525364e+01,1.000000000000000000e+00
3.722000000000000000e+03,6.002461465306546451e+00,2.129944927896287865e+01,-3.455560467619398814e-03,9.347241302687302777e+01,2.109896465259198939e-01,0.000000000000000000e+00,4.127436887473767513e+01,1.000000000000000000e+00
3.725000000000000000e+03,8.361505346892728596e+01,2.374688015151245679e+01,-3.482151716311491629e-03,9.423016821169262869e+01,2.159132789116752216e-01,0.000000000000000000e+00,2.105095175336150604e+01,1.000000000000000000e+00
3.726000000000000000e+03,6.393996392224117642e+01,1.626133267305525720e+01,-2.965477330416577562e-03,7.950680191517980688e+01,2.860667588976655296e-01,0.000000000000000000e+00,2.105095175336150604e+01,1.000000000000000000e+00
3.731000000000000000e+03,1.865117607069302608e+01,9.935789192756960375e+00,-2.877932514652452745e-03,7.701208875531726505e+01,3.391179826199076652e-01,0.000000000000000000e+00,3.976157845616005915e+01,1.000000000000000000e+00
3.733000000000000000e+03,5.798315284213778398e+01,1.576491644955123661e+01,-2.932724308677773714e-03,7.857345830546555021e+01,3.721666465066518770e-01,0.000000000000000000e+00,4.251199199181001198e+00,1.000000000000000000e+00
3.735000000000000000e+03,9.455756752414745847e+01,2.661407216993926284e+01,-3.624196187527688358e-03,9.827792602048769766e+01,1.870401932453332750e-01,0.000000000000000000e+00,1.938961213123363692e+01,1.000000000000000000e+00
3.735000000000000000e+03,1.073875334501902756e+02,1.207622387879717785e+01,-3.231624289079922975e-03,8.709103536680729007e+01,2.110066361035503046e-01,0.000000000000000000e+00,1.457180349561987320e+01,1.000000000000000000e+00
3.736000000000000000e+03,5.922534438637644172e+01,1.983058426659423290e+01,-3.125268033890410933e-03,8.406026367417092615e+01,2.477285542770087945e-01,0.000000000000000000e+00,4.251199199181001198e+00,1.000000000000000000e+00
